"Population estimates per district and calendar year 2002-2021, standard DHIS Age groups",,,,,,,,,,
,"Source: StatsSA, January 2017",,,,,,,,,
,Male 1 year,10510,10371,10237,,,,,,
,Male 10-11 years,20589,20730,20799,,,,,,
,Male 10-14 years,49797,50484,51009,,,,,,
,Male 12 years,10119,10211,10270,,,,,,
,Male 13 years,9776,9948,10091,,,,,,
,Male 14 years,9314,9594,9849,,,,,,
,Male 15 years,8867,9246,9604,,,,,,
,Male 15-19 years,40213,42247,44315,,,,,,
,Male 16 years,8417,8907,9378,,,,,,
,Male 17 years,7993,8511,9021,,,,,,
,Male 18-19 years,14936,15583,16312,,,,,,
,Male 20-24 years,33023,32295,32116,,,,,,
,Male 25-29 years,33333,33000,32322,,,,,,
,Male 30-34 years,29390,31039,31375,,,,,,
,Male 35-39 years,20661,21377,22886,,,,,,
,Male 40-44 years,14454,15166,16116,,,,,,
,Male 45-49 years,10258,10615,11030,,,,,,
,Male 5 years,10395,10395,10373,,,,,,
,Male 50-54 years,7890,7908,7980,,,,,,
,Male 55-59 years,6476,6441,6405,,,,,,
,Male 60-64 years,5211,5093,4989,,,,,,
,Male 65-69 years,3875,3813,3732,,,,,,
,Male 70-74 years,2394,2347,2287,,,,,,
,Male 75-79 years,1378,1303,1219,,,,,,
,Male 80 years and older,1166,1160,1156,,,,,,
,Male under 1 year,10620,10423,10238,,,,,,
Sum of All Estimated ,,1149715,1162655,1174576,,,,,,
kz Zululand District Municipality,Female 00-04 years,57001,57031,57170,,,,,,
,Female 02-04 years,34705,34477,34389,,,,,,
,Female 05-09 years,56275,56661,56977,,,,,,
,Female 06-09 years,44704,45153,45497,,,,,,
,Female 1 year,11296,11347,11409,,,,,,
,Female 10-11 years,20916,21696,22237,,,,,,
,Female 10-14 years,50124,52105,53621,,,,,,
,Female 12 years,10038,10529,10875,,,,,,
,Female 13 years,9735,10158,10495,,,,,,
,Female 14 years,9436,9722,10014,,,,,,
,Female 15 years,9146,9304,9556,,,,,,
,Female 15-19 years,44407,44208,44879,,,,,,
,Female 16 years,8843,8869,9083,,,,,,
,Female 17 years,8689,8608,8764,,,,,,
,Female 18-19 years,17730,17426,17476,,,,,,
,Female 20-24 years,47581,46483,45336,,,,,,
,Female 25-29 years,49113,48666,47929,,,,,,
,Female 30-34 years,44182,46186,46889,,,,,,
,Female 35-39 years,31151,33229,35668,,,,,,
,Female 40-44 years,19026,20480,22439,,,,,,
,Female 45-49 years,13878,14234,14768,,,,,,
,Female 5 years,11571,11508,11480,,,,,,
,Female 50-54 years,12760,12596,12488,,,,,,
,Female 55-59 years,12044,12063,12021,,,,,,
,Female 60-64 years,10499,10583,10642,,,,,,
,Female 65-69 years,8372,8578,8766,,,,,,
,Female 70-74 years,6148,6252,6388,,,,,,
,Female 75-79 years,4626,4532,4474,,,,,,
,Female 80 years and older,5580,5638,5702,,,,,,
,Female under 1 year,11001,11206,11372,,,,,,
,Male 00-04 years,58785,58844,59030,,,,,,
,Male 02-04 years,35706,35465,35374,,,,,,
,Male 05-09 years,58283,58552,58746,,,,,,
,Male 06-09 years,46359,46711,46951,,,,,,
,Male 1 year,11661,11728,11809,,,,,,
,Male 10-11 years,21859,22602,23095,,,,,,
,Male 10-14 years,52105,54175,55731,,,,,,
,Male 12 years,10492,10980,11315,,,,,,
,Male 13 years,10096,10557,10918,,,,,,
,Male 14 years,9659,10036,10402,,,,,,
,Male 15 years,9234,9535,9906,,,,,,
,Male 15-19 years,43427,44087,45535,,,,,,
,Male 16 years,8796,9023,9405,,,,,,
,Male 17 years,8498,8639,8985,,,,,,
,Male 18-19 years,16898,16890,17238,,,,,,
,Male 20-24 years,43414,42118,41057,,,,,,
,Male 25-29 years,44859,44314,43350,,,,,,
,Male 30-34 years,39020,41566,42285,,,,,,
,Male 35-39 years,24684,26471,29116,,,,,,
,Male 40-44 years,14054,15282,16945,,,,,,
,Male 45-49 years,9058,9462,9994,,,,,,
,Male 5 years,11924,11841,11795,,,,,,
,Male 50-54 years,7083,7059,7085,,,,,,
,Male 55-59 years,6293,6147,6016,,,,,,
,Male 60-64 years,5461,5390,5284,,,,,,
,Male 65-69 years,4132,4105,4072,,,,,,
,Male 70-74 years,2944,2889,2838,,,,,,
,Male 75-79 years,2108,2050,1972,,,,,,
,Male 80 years and older,2240,2310,2385,,,,,,
,Male under 1 year,11418,11651,11847,,,,,,
Sum of All Estimated ,,1311127,1330007,1349285,,,,,,
Total KwaZulu Natal,,17587004,17804039,18012835,,,,,,
lp Capricorn District Municipality,Female 00-04 years,69345,69862,70605,,,,,,
,Female 02-04 years,41974,41715,41754,,,,,,
,Female 05-09 years,69861,69494,69246,,,,,,
,Female 06-09 years,55787,55610,55453,,,,,,
,Female 1 year,13776,14014,14265,,,,,,
,Female 10-11 years,27270,27818,28060,,,,,,
,Female 10-14 years,66574,68116,69026,,,,,,
,Female 12 years,13399,13810,14017,,,,,,
,Female 13 years,13118,13475,13706,,,,,,
,Female 14 years,12787,13013,13243,,,,,,
,Female 15 years,12472,12583,12816,,,,,,
,Female 15-19 years,60971,60381,60990,,,,,,
,Female 16 years,12140,12138,12388,,,,,,
,Female 17 years,11973,11854,12056,,,,,,
,Female 18-19 years,24386,23806,23731,,,,,,
,Female 20-24 years,64879,62146,59472,,,,,,
,Female 25-29 years,67455,66443,64724,,,,,,
,Female 30-34 years,60945,63588,64337,,,,,,
,Female 35-39 years,47814,49089,51325,,,,,,
,Female 40-44 years,38131,39368,41100,,,,,,
,Female 45-49 years,31823,32507,33254,,,,,,
,Female 5 years,14074,13883,13792,,,,,,
,Female 50-54 years,27976,28267,28599,,,,,,
,Female 55-59 years,24075,24697,25231,,,,,,
,Female 60-64 years,20413,20613,20905,,,,,,
,Female 65-69 years,17561,17824,18056,,,,,,
,Female 70-74 years,14176,14410,14637,,,,,,
,Female 75-79 years,11091,11159,11280,,,,,,
,Female 80 years and older,15801,16398,17008,,,,,,
,Female under 1 year,13595,14133,14585,,,,,,
,Male 00-04 years,71143,71699,72504,,,,,,
,Male 02-04 years,43054,42831,42933,,,,,,
,Male 05-09 years,71460,71152,70979,,,,,,
,Male 06-09 years,57040,56908,56803,,,,,,
,Male 1 year,14138,14381,14639,,,,,,
,Male 10-11 years,27803,28359,28588,,,,,,
,Male 10-14 years,67836,69396,70279,,,,,,
,Male 12 years,13644,14055,14249,,,,,,
,Male 13 years,13359,13719,13943,,,,,,
,Male 14 years,13030,13263,13499,,,,,,
,Male 15 years,12715,12835,13087,,,,,,
,Male 15-19 years,62138,61616,62383,,,,,,
,Male 16 years,12380,12392,12671,,,,,,
,Male 17 years,12209,12106,12345,,,,,,
,Male 18-19 years,24834,24284,24279,,,,,,
,Male 20-24 years,65681,63008,60420,,,,,,
,Male 25-29 years,67245,66249,64451,,,,,,
,Male 30-34 years,59823,63419,64242,,,,,,
,Male 35-39 years,43728,45053,48139,,,,,,
,Male 40-44 years,32703,34531,36737,,,,,,
,Male 45-49 years,24292,25187,26309,,,,,,
,Male 5 years,14420,14243,14176,,,,,,
,Male 50-54 years,19567,20004,20480,,,,,,
,Male 55-59 years,15688,15992,16312,,,,,,
,Male 60-64 years,12587,12648,12753,,,,,,
,Male 65-69 years,9735,9791,9843,,,,,,
,Male 70-74 years,6643,6706,6751,,,,,,
,Male 75-79 years,3981,3954,3958,,,,,,
,Male 80 years and older,4058,4076,4101,,,,,,
,Male under 1 year,13951,14487,14932,,,,,,
Sum of All Estimated ,,1886527,1900558,1916446,,,,,,
lp Mopani District Municipality,Female 00-04 years,67099,65918,64618,,,,,,
,Female 02-04 years,40285,40051,39669,,,,,,
,Female 05-09 years,65385,66367,67008,,,,,,
,Female 06-09 years,52065,52928,53522,,,,,,
,Female 1 year,13434,13062,12687,,,,,,
,Female 10-11 years,25095,25509,25857,,,,,,
,Female 10-14 years,61098,62029,62955,,,,,,
,Female 12 years,12269,12435,12595,,,,,,
,Female 13 years,12009,12178,12366,,,,,,
,Female 14 years,11724,11907,12136,,,,,,
,Female 15 years,11459,11649,11909,,,,,,
,Female 15-19 years,55849,56283,57246,,,,,,
,Female 16 years,11199,11403,11701,,,,,,
,Female 17 years,11038,11200,11474,,,,,,
,Female 18-19 years,22152,22033,22162,,,,,,
,Female 20-24 years,57732,55268,53256,,,,,,
,Female 25-29 years,63221,62101,60329,,,,,,
,Female 30-34 years,57888,60507,61255,,,,,,
,Female 35-39 years,46257,47061,48953,,,,,,
,Female 40-44 years,38470,39660,41199,,,,,,
,Female 45-49 years,31711,32573,33486,,,,,,
,Female 5 years,13320,13439,13485,,,,,,
,Female 50-54 years,27206,27612,28073,,,,,,
,Female 55-59 years,23465,24005,24487,,,,,,
,Female 60-64 years,20368,20597,20891,,,,,,
,Female 65-69 years,16101,16989,17714,,,,,,
,Female 70-74 years,10107,10741,11498,,,,,,
,Female 75-79 years,7427,7300,7253,,,,,,
,Female 80 years and older,8768,9141,9521,,,,,,
,Female under 1 year,13379,12804,12262,,,,,,
,Male 00-04 years,68743,67588,66322,,,,,,
,Male 02-04 years,41125,40957,40644,,,,,,
,Male 05-09 years,66548,67564,68243,,,,,,
,Male 06-09 years,52992,53865,54471,,,,,,
,Male 1 year,13801,13424,13045,,,,,,
,Male 10-11 years,25586,25931,26209,,,,,,
,Male 10-14 years,62245,63074,63873,,,,,,
,Male 12 years,12513,12635,12750,,,,,,
,Male 13 years,12233,12385,12549,,,,,,
,Male 14 years,11914,12123,12364,,,,,,
,Male 15 years,11614,11869,12173,,,,,,
,Male 15-19 years,56024,57025,58443,,,,,,
,Male 16 years,11319,11630,12005,,,,,,
,Male 17 years,11101,11396,11771,,,,,,
,Male 18-19 years,21990,22130,22493,,,,,,
,Male 20-24 years,55607,53539,52082,,,,,,
,Male 25-29 years,59814,58563,56703,,,,,,
,Male 30-34 years,53807,57093,57729,,,,,,
,Male 35-39 years,39275,40236,42884,,,,,,
,Male 40-44 years,30433,31976,33804,,,,,,
,Male 45-49 years,22734,23609,24653,,,,,,
,Male 5 years,13555,13700,13772,,,,,,
,Male 50-54 years,17660,18307,18945,,,,,,
,Male 55-59 years,13622,13931,14320,,,,,,
,Male 60-64 years,11324,11313,11348,,,,,,
,Male 65-69 years,8983,9126,9224,,,,,,
,Male 70-74 years,5823,5987,6155,,,,,,
,Male 75-79 years,2891,3026,3149,,,,,,
,Male 80 years and older,1615,1582,1551,,,,,,
,Male under 1 year,13817,13208,12633,,,,,,
Sum of All Estimated ,,3624815,3654100,3684320,,,,,,
lp Sekhukhune District Municipality,Female 00-04 years,71842,71662,71641,,,,,,
,Female 02-04 years,44045,43577,43305,,,,,,
,Female 05-09 years,72776,73044,73226,,,,,,
,Female 06-09 years,57928,58341,58617,,,,,,
,Female 1 year,14142,14174,14222,,,,,,
,Female 10-11 years,27351,28351,29024,,,,,,
,Female 10-14 years,65540,68173,70160,,,,,,
,Female 12 years,13159,13808,14259,,,,,,
,Female 13 years,12735,13311,13763,,,,,,
,Female 14 years,12294,12703,13113,,,,,,
,Female 15 years,11869,12126,12498,,,,,,
,Female 15-19 years,57461,57369,58422,,,,,,
,Female 16 years,11425,11529,11869,,,,,,
,Female 17 years,11203,11162,11426,,,,,,
,Female 18-19 years,22964,22553,22630,,,,,,
,Female 20-24 years,62829,60667,58608,,,,,,
,Female 25-29 years,67551,66961,65766,,,,,,
,Female 30-34 years,61568,64250,65179,,,,,,
,Female 35-39 years,46593,48604,51384,,,,,,
,Female 40-44 years,32049,34230,36875,,,,,,
,Female 45-49 years,22852,23719,24848,,,,,,
,Female 5 years,14847,14703,14609,,,,,,
,Female 50-54 years,19686,19699,19823,,,,,,
,Female 55-59 years,17494,17837,18056,,,,,,
,Female 60-64 years,15492,15320,15287,,,,,,
,Female 65-69 years,14372,14315,14213,,,,,,
,Female 70-74 years,11662,11817,11899,,,,,,
,Female 75-79 years,8180,8336,8553,,,,,,
,Female 80 years and older,10288,10370,10465,,,,,,
,Female under 1 year,13655,13911,14113,,,,,,
,Male 00-04 years,74013,73974,74120,,,,,,
,Male 02-04 years,45338,44946,44777,,,,,,
,Male 05-09 years,74653,75029,75342,,,,,,
,Male 06-09 years,59395,59893,60269,,,,,,
,Male 1 year,14582,14645,14727,,,,,,
,Male 10-11 years,27953,28998,29706,,,,,,
,Male 10-14 years,66868,69612,71686,,,,,,
,Male 12 years,13424,14096,14562,,,,,,
,Male 13 years,12977,13575,14044,,,,,,
,Male 14 years,12514,12944,13375,,,,,,
,Male 15 years,12066,12342,12738,,,,,,
,Male 15-19 years,58218,58232,59444,,,,,,
,Male 16 years,11602,11720,12087,,,,,,
,Male 17 years,11356,11331,11625,,,,,,
,Male 18-19 years,23194,22840,22994,,,,,,
,Male 20-24 years,63018,61078,59229,,,,,,
,Male 25-29 years,67514,66791,65461,,,,,,
,Male 30-34 years,61817,65466,66356,,,,,,
,Male 35-39 years,42689,45402,49545,,,,,,
,Male 40-44 years,25805,28490,31746,,,,,,
,Male 45-49 years,15804,16891,18330,,,,,,
,Male 5 years,15258,15136,15073,,,,,,
,Male 50-54 years,11674,12047,12486,,,,,,
,Male 55-59 years,9115,9264,9449,,,,,,
,Male 60-64 years,7282,7228,7214,,,,,,
,Male 65-69 years,5325,5339,5333,,,,,,
,Male 70-74 years,3087,3069,3059,,,,,,
,Male 75-79 years,1597,1473,1350,,,,,,
,Male 80 years and older,1281,1169,1058,,,,,,
,Male under 1 year,14093,14382,14617,,,,,,
Sum of All Estimated ,,1789364,1814024,1839655,,,,,,
lp Vhembe District Municipality,Female 00-04 years,83559,83400,83374,,,,,,
,Female 02-04 years,50634,50258,50045,,,,,,
,Female 05-09 years,84080,84234,84301,,,,,,
,Female 06-09 years,67093,67369,67517,,,,,,
,Female 1 year,16584,16607,16644,,,,,,
,Female 10-11 years,32490,33240,33711,,,,,,
,Female 10-14 years,78362,80584,82219,,,,,,
,Female 12 years,15827,16330,16664,,,,,,
,Female 13 years,15323,15830,16222,,,,,,
,Female 14 years,14722,15184,15621,,,,,,
,Female 15 years,14149,14571,15052,,,,,,
,Female 15-19 years,67291,68391,70322,,,,,,
,Female 16 years,13560,13957,14495,,,,,,
,Female 17 years,13178,13481,13984,,,,,,
,Female 18-19 years,26404,26382,26791,,,,,,
,Female 20-24 years,69157,66188,63899,,,,,,
,Female 25-29 years,74618,74118,72578,,,,,,
,Female 30-34 years,65952,69114,70361,,,,,,
,Female 35-39 years,53393,54254,56381,,,,,,
,Female 40-44 years,44825,46339,48218,,,,,,
,Female 45-49 years,35713,37203,38676,,,,,,
,Female 5 years,16987,16865,16784,,,,,,
,Female 50-54 years,29077,29717,30528,,,,,,
,Female 55-59 years,24997,25556,26103,,,,,,
,Female 60-64 years,21044,21592,22099,,,,,,
,Female 65-69 years,16307,16994,17660,,,,,,
,Female 70-74 years,11284,11903,12527,,,,,,
,Female 75-79 years,7612,7662,7907,,,,,,
,Female 80 years and older,13147,13129,13129,,,,,,
,Female under 1 year,16341,16534,16685,,,,,,
,Male 00-04 years,85690,85542,85562,,,,,,
,Male 02-04 years,51904,51528,51359,,,,,,
,Male 05-09 years,86251,86348,86377,,,,,,
,Male 06-09 years,68837,69062,69164,,,,,,
,Male 1 year,17011,17039,17083,,,,,,
,Male 10-11 years,33360,34080,34479,,,,,,
,Male 10-14 years,80509,82711,84220,,,,,,
,Male 12 years,16253,16746,17040,,,,,,
,Male 13 years,15749,16258,16629,,,,,,
,Male 14 years,15147,15627,16073,,,,,,
,Male 15 years,14565,15021,15537,,,,,,
,Male 15-19 years,68930,70352,72683,,,,,,
,Male 16 years,13965,14407,15008,,,,,,
,Male 17 years,13542,13906,14496,,,,,,
,Male 18-19 years,26858,27018,27642,,,,,,
,Male 20-24 years,68261,65881,64175,,,,,,
,Male 25-29 years,70815,70129,68500,,,,,,
,Male 30-34 years,62237,66003,66986,,,,,,
,Male 35-39 years,46344,47612,50756,,,,,,
,Male 40-44 years,35124,37261,39710,,,,,,
,Male 45-49 years,25342,26621,28125,,,,,,
,Male 5 years,17414,17286,17213,,,,,,
,Male 50-54 years,19730,20372,21106,,,,,,
,Male 55-59 years,14912,15639,16313,,,,,,
,Male 60-64 years,10598,10883,11276,,,,,,
,Male 65-69 years,7620,7813,8006,,,,,,
,Male 70-74 years,4681,4834,4977,,,,,,
,Male 75-79 years,2425,2413,2458,,,,,,
,Male 80 years and older,2610,2522,2438,,,,,,
,Male under 1 year,16775,16975,17120,,,,,,
Sum of All Estimated ,,2107169,2134875,2163008,,,,,,
lp Waterberg District Municipality,Female 00-04 years,35962,35809,35720,,,,,,
,Female 02-04 years,21934,21698,21544,,,,,,
,Female 05-09 years,36675,36685,36666,,,,,,
,Female 06-09 years,29270,29356,29391,,,,,,
,Female 1 year,7099,7097,7100,,,,,,
,Female 10-11 years,14123,14485,14714,,,,,,
,Female 10-14 years,34045,35073,35823,,,,,,
,Female 12 years,6863,7110,7273,,,,,,
,Female 13 years,6652,6884,7062,,,,,,
,Female 14 years,6407,6594,6774,,,,,,
,Female 15 years,6172,6319,6501,,,,,,
,Female 15-19 years,29449,29734,30409,,,,,,
,Female 16 years,5931,6038,6227,,,,,,
,Female 17 years,5775,5836,6005,,,,,,
,Female 18-19 years,11571,11541,11676,,,,,,
,Female 20-24 years,30291,29595,28879,,,,,,
,Female 25-29 years,32842,32792,32531,,,,,,
,Female 30-34 years,31555,32805,33237,,,,,,
,Female 35-39 years,26282,26840,27921,,,,,,
,Female 40-44 years,21567,22261,23213,,,,,,
,Female 45-49 years,17448,18100,18734,,,,,,
,Female 5 years,7405,7329,7275,,,,,,
,Female 50-54 years,14287,14591,14969,,,,,,
,Female 55-59 years,11912,12287,12624,,,,,,
,Female 60-64 years,9935,10052,10231,,,,,,
,Female 65-69 years,8100,8379,8608,,,,,,
,Female 70-74 years,5743,5919,6137,,,,,,
,Female 75-79 years,4379,4345,4322,,,,,,
,Female 80 years and older,4794,4969,5148,,,,,,
,Female under 1 year,6929,7014,7076,,,,,,
,Male 00-04 years,36061,35955,35939,,,,,,
,Male 02-04 years,22086,21820,21666,,,,,,
,Male 05-09 years,36919,36861,36804,,,,,,
,Male 06-09 years,29449,29489,29496,,,,,,
,Male 1 year,7098,7119,7147,,,,,,
,Male 10-11 years,14158,14550,14793,,,,,,
,Male 10-14 years,34225,35290,36032,,,,,,
,Male 12 years,6884,7154,7328,,,,,,
,Male 13 years,6695,6933,7107,,,,,,
,Male 14 years,6488,6652,6804,,,,,,
,Male 15 years,6296,6392,6526,,,,,,
,Male 15-19 years,30848,30753,31082,,,,,,
,Male 16 years,6099,6127,6247,,,,,,
,Male 17 years,6018,5985,6072,,,,,,
,Male 18-19 years,12435,12248,12237,,,,,,
,Male 20-24 years,34919,34093,33185,,,,,,
,Male 25-29 years,40239,40160,39812,,,,,,
,Male 30-34 years,39472,41657,42274,,,,,,
,Male 35-39 years,30934,31666,33630,,,,,,
,Male 40-44 years,24055,25188,26630,,,,,,
,Male 45-49 years,17894,18667,19525,,,,,,
,Male 5 years,7470,7372,7307,,,,,,
,Male 50-54 years,13594,13930,14338,,,,,,
,Male 55-59 years,10655,10841,11049,,,,,,
,Male 60-64 years,7990,8131,8267,,,,,,
,Male 65-69 years,5238,5325,5431,,,,,,
,Male 70-74 years,2895,2869,2863,,,,,,
,Male 75-79 years,1269,1171,1060,,,,,,
,Male 80 years and older,445,344,244,,,,,,
,Male under 1 year,6877,7016,7126,,,,,,
Sum of All Estimated ,,997102,1009295,1021811,,,,,,
Total Limpopo, ,10404977,10512852,10625240,,,,,,
mp Ehlanzeni District Municipality,Female 00-04 years,95590,93697,91727,,,,,,
,Female 02-04 years,57446,56711,55888,,,,,,
,Female 05-09 years,95615,95727,95517,,,,,,
,Female 06-09 years,76437,76615,76524,,,,,,
,Female 1 year,19090,18594,18097,,,,,,
,Female 10-11 years,37812,37970,37993,,,,,,
,Female 10-14 years,92978,93385,93629,,,,,,
,Female 12 years,18704,18771,18784,,,,,,
,Female 13 years,18414,18494,18561,,,,,,
,Female 14 years,18048,18149,18291,,,,,,
,Female 15 years,17693,17808,18014,,,,,,
,Female 15-19 years,85711,85940,86857,,,,,,
,Female 16 years,17327,17463,17742,,,,,,
,Female 17 years,17036,17144,17423,,,,,,
,Female 18-19 years,33654,33525,33678,,,,,,
,Female 20-24 years,82993,80926,78978,,,,,,
,Female 25-29 years,83129,82039,80467,,,,,,
,Female 30-34 years,75060,77918,78478,,,,,,
,Female 35-39 years,60890,61270,63030,,,,,,
,Female 40-44 years,52389,53262,54578,,,,,,
,Female 45-49 years,44741,45497,46209,,,,,,
,Female 5 years,19178,19112,18993,,,,,,
,Female 50-54 years,37501,38390,39205,,,,,,
,Female 55-59 years,28823,30172,31408,,,,,,
,Female 60-64 years,22908,22886,23208,,,,,,
,Female 65-69 years,19025,19738,20193,,,,,,
,Female 70-74 years,12495,12995,13622,,,,,,
,Female 75-79 years,9178,9038,8908,,,,,,
,Female 80 years and older,11041,11339,11648,,,,,,
,Female under 1 year,19054,18392,17743,,,,,,
,Male 00-04 years,97726,95829,93870,,,,,,
,Male 02-04 years,58577,57900,57142,,,,,,
,Male 05-09 years,97178,97333,97158,,,,,,
,Male 06-09 years,77674,77869,77787,,,,,,
,Male 1 year,19557,19048,18540,,,,,,
,Male 10-11 years,38425,38515,38455,,,,,,
,Male 10-14 years,94407,94706,94807,,,,,,
,Male 12 years,19002,19023,18983,,,,,,
,Male 13 years,18690,18752,18792,,,,,,
,Male 14 years,18291,18416,18577,,,,,,
,Male 15 years,17901,18081,18346,,,,,,
,Male 15-19 years,86174,86921,88363,,,,,,
,Male 16 years,17504,17745,18128,,,,,,
,Male 17 years,17158,17394,17803,,,,,,
,Male 18-19 years,33611,33701,34086,,,,,,
,Male 20-24 years,81246,79351,77653,,,,,,
,Male 25-29 years,80492,79242,77560,,,,,,
,Male 30-34 years,72304,75913,76188,,,,,,
,Male 35-39 years,54295,54799,57563,,,,,,
,Male 40-44 years,44000,45210,46808,,,,,,
,Male 45-49 years,34558,35423,36347,,,,,,
,Male 5 years,19504,19464,19371,,,,,,
,Male 50-54 years,27627,28077,28586,,,,,,
,Male 55-59 years,20976,21712,22339,,,,,,
,Male 60-64 years,15217,15246,15462,,,,,,
,Male 65-69 years,11285,11430,11490,,,,,,
,Male 70-74 years,6925,6969,7045,,,,,,
,Male 75-79 years,4021,3941,3817,,,,,,
,Male 80 years and older,2745,2684,2628,,,,,,
,Male under 1 year,19591,18882,18188,,,,,,
Sum of All Estimated ,,2486621,2492543,2497275,,,,,,
mp Gert Sibande District Municipality,Female 00-04 years,55575,55469,55454,,,,,,
,Female 02-04 years,33714,33430,33279,,,,,,
,Female 05-09 years,58039,57735,57459,,,,,,
,Female 06-09 years,46582,46403,46209,,,,,,
,Female 1 year,10994,11024,11056,,,,,,
,Female 10-11 years,23557,23788,23854,,,,,,
,Female 10-14 years,58358,59117,59500,,,,,,
,Female 12 years,11765,11955,12035,,,,,,
,Female 13 years,11622,11807,11915,,,,,,
,Female 14 years,11415,11567,11697,,,,,,
,Female 15 years,11219,11342,11495,,,,,,
,Female 15-19 years,54990,55297,55998,,,,,,
,Female 16 years,11012,11107,11287,,,,,,
,Female 17 years,10886,10948,11127,,,,,,
,Female 18-19 years,21873,21900,22089,,,,,,
,Female 20-24 years,56370,55988,55496,,,,,,
,Female 25-29 years,59383,59198,58912,,,,,,
,Female 30-34 years,56697,59026,59804,,,,,,
,Female 35-39 years,45167,46754,49098,,,,,,
,Female 40-44 years,34964,36353,38323,,,,,,
,Female 45-49 years,29019,29731,30535,,,,,,
,Female 5 years,11457,11332,11250,,,,,,
,Female 50-54 years,24922,25394,25872,,,,,,
,Female 55-59 years,20872,21350,21839,,,,,,
,Female 60-64 years,16879,17372,17816,,,,,,
,Female 65-69 years,12772,13196,13647,,,,,,
,Female 70-74 years,9297,9619,9936,,,,,,
,Female 75-79 years,6350,6519,6734,,,,,,
,Female 80 years and older,7402,7800,8209,,,,,,
,Female under 1 year,10867,11015,11120,,,,,,
,Male 00-04 years,56404,56303,56302,,,,,,
,Male 02-04 years,34155,33864,33706,,,,,,
,Male 05-09 years,58842,58462,58117,,,,,,
,Male 06-09 years,47243,46997,46744,,,,,,
,Male 1 year,11172,11206,11246,,,,,,
,Male 10-11 years,23967,24158,24191,,,,,,
,Male 10-14 years,59306,60025,60361,,,,,,
,Male 12 years,11980,12154,12221,,,,,,
,Male 13 years,11807,11991,12093,,,,,,
,Male 14 years,11552,11722,11856,,,,,,
,Male 15 years,11317,11476,11643,,,,,,
,Male 15-19 years,55235,55822,56662,,,,,,
,Male 16 years,11078,11228,11431,,,,,,
,Male 17 years,10926,11054,11263,,,,,,
,Male 18-19 years,21914,22064,22325,,,,,,
,Male 20-24 years,57003,56762,56426,,,,,,
,Male 25-29 years,63381,62980,62569,,,,,,
,Male 30-34 years,62322,65789,66556,,,,,,
,Male 35-39 years,46604,48299,51771,,,,,,
,Male 40-44 years,34900,36572,38845,,,,,,
,Male 45-49 years,27472,28280,29255,,,,,,
,Male 5 years,11600,11464,11373,,,,,,
,Male 50-54 years,22978,23328,23720,,,,,,
,Male 55-59 years,19022,19409,19771,,,,,,
,Male 60-64 years,14944,15264,15582,,,,,,
,Male 65-69 years,10636,11029,11389,,,,,,
,Male 70-74 years,6677,6940,7234,,,,,,
,Male 75-79 years,4092,4232,4340,,,,,,
,Male 80 years and older,3714,3911,4116,,,,,,
,Male under 1 year,11077,11233,11350,,,,,,
Sum of All Estimated ,,1667339,1687554,1707503,,,,,,
mp Nkangala District Municipality,Female 00-04 years,67558,68892,70440,,,,,,
,Female 02-04 years,40711,40870,41330,,,,,,
,Female 05-09 years,68034,67952,68088,,,,,,
,Female 06-09 years,54407,54422,54544,,,,,,
,Female 1 year,13463,13889,14321,,,,,,
,Female 10-11 years,27039,27616,27944,,,,,,
,Female 10-14 years,66789,68378,69379,,,,,,
,Female 12 years,13438,13858,14098,,,,,,
,Female 13 years,13265,13628,13863,,,,,,
,Female 14 years,13046,13276,13475,,,,,,
,Female 15 years,12851,12964,13135,,,,,,
,Female 15-19 years,64044,63800,64250,,,,,,
,Female 16 years,12647,12640,12789,,,,,,
,Female 17 years,12601,12504,12613,,,,,,
,Female 18-19 years,25944,25692,25713,,,,,,
,Female 20-24 years,70706,70135,69282,,,,,,
,Female 25-29 years,76944,76956,76773,,,,,,
,Female 30-34 years,75164,78125,79178,,,,,,
,Female 35-39 years,63183,64791,67573,,,,,,
,Female 40-44 years,50700,52932,55756,,,,,,
,Female 45-49 years,40171,41744,43460,,,,,,
,Female 5 years,13627,13530,13544,,,,,,
,Female 50-54 years,32618,33568,34605,,,,,,
,Female 55-59 years,26097,27039,27975,,,,,,
,Female 60-64 years,20728,21214,21785,,,,,,
,Female 65-69 years,15801,16427,16995,,,,,,
,Female 70-74 years,10795,11165,11613,,,,,,
,Female 75-79 years,7408,7598,7720,,,,,,
,Female 80 years and older,7575,7776,7984,,,,,,
,Female under 1 year,13384,14133,14789,,,,,,
,Male 00-04 years,69085,70461,72056,,,,,,
,Male 02-04 years,41527,41678,42127,,,,,,
,Male 05-09 years,69384,69212,69259,,,,,,
,Male 06-09 years,55507,55447,55497,,,,,,
,Male 1 year,13794,14237,14688,,,,,,
,Male 10-11 years,27737,28286,28595,,,,,,
,Male 10-14 years,68633,70191,71151,,,,,,
,Male 12 years,13830,14243,14478,,,,,,
,Male 13 years,13652,14013,14242,,,,,,
,Male 14 years,13414,13650,13836,,,,,,
,Male 15 years,13214,13340,13493,,,,,,
,Male 15-19 years,66173,66049,66425,,,,,,
,Male 16 years,13014,13027,13152,,,,,,
,Male 17 years,12996,12924,13011,,,,,,
,Male 18-19 years,26949,26758,26769,,,,,,
,Male 20-24 years,75403,74986,74284,,,,,,
